404.81927710843377, 7.418666666666668
409.6385542168674, 9.061333333333334
414.4578313253012, 9.914666666666667
421.6867469879518, 10.042666666666667
430.1204819277108, 9.936000000000002
439.7590361445783, 9.594666666666667
446.9879518072289, 9.530666666666667
460.2409638554217, 9.104000000000001
471.0843373493975, 8.656000000000002
485.5421686746988, 8.485333333333333
497.59036144578306, 8.080000000000002
506.0240963855422, 7.952000000000001
518.0722891566264, 7.461333333333335
524.0963855421686, 7.5040000000000004
532.5301204819277, 7.184000000000001
539.7590361445783, 7.141333333333334
548.1927710843373, 6.778666666666667
553.0120481927711, 6.693333333333334
563.8554216867469, 6.224000000000001
584.3373493975903, 5.7973333333333334
591.5662650602409, 5.626666666666668
598.7951807228915, 5.306666666666668
606.0240963855421, 5.349333333333334
619.2771084337348, 5.008000000000001
624.0963855421686, 4.965333333333334
633.7349397590361, 4.645333333333335
644.578313253012, 4.474666666666668
655.4216867469879, 4.154666666666667
679.5180722891565, 3.6640000000000015
693.9759036144577, 3.301333333333334
701.2048192771084, 3.002666666666668
707.2289156626505, 2.405333333333335
709.6385542168673, 1.8080000000000016
